symbol,trade_date,close,adj_close,volume
OKTA,2026-03-09,79.70999908,79.70999908,2827700
OKTA,2026-03-10,79.61000061,79.61000061,3168000
OKTA,2026-03-11,80.84999847,80.84999847,3193100
OKTA,2026-03-12,78.94999695,78.94999695,2968400
OKTA,2026-03-13,79.16000366,79.16000366,2209400
OKTA,2026-03-16,77.16000366,77.16000366,2759100
OKTA,2026-03-17,78.52999878,78.52999878,2002700
OKTA,2026-03-18,78.43000031,78.43000031,2139900
OKTA,2026-03-19,80.76000214,80.76000214,3048500
OKTA,2026-03-20,78.41000366,78.41000366,6646300
OKTA,2026-03-23,81.09999847,81.09999847,2847900
OKTA,2026-03-24,76.76000214,76.76000214,3515500
OKTA,2026-03-25,78.12000275,78.12000275,4702400
OKTA,2026-03-26,79.37999725,79.37999725,3466700
OKTA,2026-03-27,73.23000336,73.23000336,4228400
OKTA,2026-03-30,75.47000122,75.47000122,4870300
OKTA,2026-03-31,78.70999908,78.70999908,3275100
OKTA,2026-04-01,79.14499664,79.14499664,3039500
OKTA,2026-04-02,80.19000244,80.19000244,3077800
OKTA,2026-04-06,80.55999756,80.55999756,3131000
OKTA,2026-04-07,79.33999634,79.33999634,3706900
OKTA,2026-04-08,76.04000092,76.04000092,4972500
OKTA,2026-04-09,67.76000214,67.76000214,5428200
OKTA,2026-04-10,62.93000031,62.93000031,7230900
OKTA,2026-04-13,65.45999908,65.45999908,4902200
OKTA,2026-04-14,64.08999634,64.08999634,4111200
OKTA,2026-04-15,67.34999847,67.34999847,4409100
OKTA,2026-04-16,72.01000214,72.01000214,5596300
OKTA,2026-04-17,72.25,72.25,5992900
OKTA,2026-04-20,75.76000214,75.76000214,4925300
OKTA,2026-04-21,77.63999939,77.63999939,3853300
OKTA,2026-04-22,78.69999695,78.69999695,3223300
OKTA,2026-04-23,76.04000092,76.04000092,3237900
OKTA,2026-04-24,75.98000336,75.98000336,2668000
OKTA,2026-04-27,76.13999939,76.13999939,2808900
OKTA,2026-04-28,76.19999695,76.19999695,2509100
OKTA,2026-04-29,76.16000366,76.16000366,1998800
OKTA,2026-04-30,73.65000153,73.65000153,2723500
OKTA,2026-05-01,75.77999878,75.77999878,2637500
OKTA,2026-05-04,77.23999786,77.23999786,2013100
OKTA,2026-05-05,77.75,77.75,2048200
OKTA,2026-05-06,77.44000244,77.44000244,2968900
OKTA,2026-05-07,80.87999725,80.87999725,3695900
OKTA,2026-05-08,83.90000153,83.90000153,3746200
OKTA,2026-05-11,81.69000244,81.69000244,2335500
OKTA,2026-05-12,79.05999756,79.05999756,2329800
OKTA,2026-05-13,78.19999695,78.19999695,2206200
OKTA,2026-05-14,81.05000305,81.05000305,2547700
OKTA,2026-05-15,82.76999664,82.76999664,2641800
OKTA,2026-05-18,87.04000092,87.04000092,3914500
OKTA,2026-05-19,85.69999695,85.69999695,3121400
OKTA,2026-05-20,89.04000092,89.04000092,2969900
OKTA,2026-05-21,89.44000244,89.44000244,2814500
OKTA,2026-05-22,92.23999786,92.23999786,3006900
OKTA,2026-05-26,93.80999756,93.80999756,4005000
OKTA,2026-05-27,89.5,89.5,3909900
OKTA,2026-05-28,94.72000122,94.72000122,8969500
OKTA,2026-05-29,123.2699966,123.2699966,17583900
OKTA,2026-06-01,139.7899933,139.7899933,9806300
OKTA,2026-06-02,135.3200073,135.3200073,7534600
OKTA,2026-06-03,124.6500015,124.6500015,6149700
OKTA,2026-06-04,123.4800034,123.4800034,3962900
OKTA,2026-06-05,118.7200012,118.7200012,4017700
OKTA,2026-06-08,116.8499985,116.8499985,3631700
OKTA,2026-06-09,119.9599991,119.9599991,4092000
OKTA,2026-06-10,114.9199982,114.9199982,3163500
OKTA,2026-06-11,117.5,117.5,2811800
OKTA,2026-06-12,116.2900009,116.2900009,1979500
OKTA,2026-06-15,118.1200027,118.1200027,2854000
OKTA,2026-06-16,116.2699966,116.2699966,3123100
OKTA,2026-06-17,113.0299988,113.0299988,2987500
OKTA,2026-06-18,117.8099976,117.8099976,8271200
OKTA,2026-06-22,115.9400024,115.9400024,3609600
OKTA,2026-06-23,118.1600037,118.1600037,2719991
