symbol,trade_date,close,adj_close,volume
^IXIC,2026-01-02,23235.63086,23235.63086,7331460000
^IXIC,2026-01-05,23395.82031,23395.82031,8737320000
^IXIC,2026-01-06,23547.16992,23547.16992,9012640000
^IXIC,2026-01-07,23584.2793,23584.2793,8396920000
^IXIC,2026-01-08,23480.01953,23480.01953,7723140000
^IXIC,2026-01-09,23671.34961,23671.34961,8124420000
^IXIC,2026-01-12,23733.90039,23733.90039,8707170000
^IXIC,2026-01-13,23709.86914,23709.86914,9416400000
^IXIC,2026-01-14,23471.75,23471.75,12165220000
^IXIC,2026-01-15,23530.01953,23530.01953,9740630000
^IXIC,2026-01-16,23515.39062,23515.39062,9514500000
^IXIC,2026-01-20,22954.32031,22954.32031,9469480000
^IXIC,2026-01-21,23224.82031,23224.82031,9162740000
^IXIC,2026-01-22,23436.01953,23436.01953,9034850000
^IXIC,2026-01-23,23501.24023,23501.24023,8228760000
^IXIC,2026-01-26,23601.35938,23601.35938,7505250000
^IXIC,2026-01-27,23817.09961,23817.09961,8026050000
^IXIC,2026-01-28,23857.44922,23857.44922,8151580000
^IXIC,2026-01-29,23685.11914,23685.11914,8782210000
^IXIC,2026-01-30,23461.82031,23461.82031,9255930000
^IXIC,2026-02-02,23592.10938,23592.10938,8882530000
^IXIC,2026-02-03,23255.18945,23255.18945,10306320000
^IXIC,2026-02-04,22904.58008,22904.58008,10862000000
^IXIC,2026-02-05,22540.58984,22540.58984,10109230000
^IXIC,2026-02-06,23031.21094,23031.21094,9054400000
^IXIC,2026-02-09,23238.66992,23238.66992,8174050000
^IXIC,2026-02-10,23102.4707,23102.4707,8513440000
^IXIC,2026-02-11,23066.4707,23066.4707,9927010000
^IXIC,2026-02-12,22597.15039,22597.15039,8855290000
^IXIC,2026-02-13,22546.66992,22546.66992,7964830000
^IXIC,2026-02-17,22578.38086,22578.38086,7654300000
^IXIC,2026-02-18,22753.63086,22753.63086,7705590000
^IXIC,2026-02-19,22682.73047,22682.73047,6984780000
^IXIC,2026-02-20,22886.07031,22886.07031,8063070000
^IXIC,2026-02-23,22627.26953,22627.26953,8263920000
^IXIC,2026-02-24,22863.67969,22863.67969,7932270000
^IXIC,2026-02-25,23152.08008,23152.08008,8427450000
^IXIC,2026-02-26,22878.38086,22878.38086,9033470000
^IXIC,2026-02-27,22668.21094,22668.21094,9552610000
^IXIC,2026-03-02,22748.85938,22748.85938,8303030000
^IXIC,2026-03-03,22516.68945,22516.68945,9705500000
^IXIC,2026-03-04,22807.48047,22807.48047,10918410000
^IXIC,2026-03-05,22748.99023,22748.99023,10994660000
^IXIC,2026-03-06,22387.67969,22387.67969,9300220000
^IXIC,2026-03-09,22695.94922,22695.94922,9797740000
^IXIC,2026-03-10,22697.09961,22697.09961,8800580000
^IXIC,2026-03-11,22716.13086,22716.13086,8348570000
^IXIC,2026-03-12,22311.98047,22311.98047,8490850000
^IXIC,2026-03-13,22105.35938,22105.35938,8278740000
^IXIC,2026-03-16,22374.17969,22374.17969,8208800000
^IXIC,2026-03-17,22479.5293,22479.5293,8505210000
^IXIC,2026-03-18,22152.41992,22152.41992,9325170000
^IXIC,2026-03-19,22090.68945,22090.68945,8547870000
^IXIC,2026-03-20,21647.60938,21647.60938,11743490000
^IXIC,2026-03-23,21946.75977,21946.75977,8895880000
^IXIC,2026-03-24,21761.89062,21761.89062,8488380000
^IXIC,2026-03-25,21929.82031,21929.82031,8056920000
^IXIC,2026-03-26,21408.08008,21408.08008,7726590000
^IXIC,2026-03-27,20948.35938,20948.35938,8713310000
