symbol,trade_date,close,adj_close,volume
PLTR,2026-05-05,135.9100037,135.9100037,89747100
PLTR,2026-05-06,133.7899933,133.7899933,55524800
PLTR,2026-05-07,137.0500031,137.0500031,50184900
PLTR,2026-05-08,137.8000031,137.8000031,41745400
PLTR,2026-05-11,136.8899994,136.8899994,41414500
PLTR,2026-05-12,136,136,38781100
PLTR,2026-05-13,130.0500031,130.0500031,55189400
PLTR,2026-05-14,133.7299957,133.7299957,37052600
PLTR,2026-05-15,133.9900055,133.9900055,32629700
PLTR,2026-05-18,135.1399994,135.1399994,32034600
PLTR,2026-05-19,135.2599945,135.2599945,29777300
PLTR,2026-05-20,137.1499939,137.1499939,31307700
PLTR,2026-05-21,137.4149933,137.4149933,24311900
PLTR,2026-05-22,136.8800049,136.8800049,27578000
PLTR,2026-05-26,136.6000061,136.6000061,31723900
PLTR,2026-05-27,132.5099945,132.5099945,34159800
PLTR,2026-05-28,143.3399963,143.3399963,52085200
PLTR,2026-05-29,156.5399933,156.5399933,92196600
PLTR,2026-06-01,160.6499939,160.6499939,57654000
PLTR,2026-06-02,152.1699982,152.1699982,43163100
PLTR,2026-06-03,142.1999969,142.1999969,41072500
PLTR,2026-06-04,141.6999969,141.6999969,40834000
PLTR,2026-06-05,135.5299988,135.5299988,38283500
PLTR,2026-06-08,136.4700012,136.4700012,26978900
PLTR,2026-06-09,132.0700073,132.0700073,38680000
PLTR,2026-06-10,130.2100067,130.2100067,30612600
PLTR,2026-06-11,131.0800018,131.0800018,27554500
PLTR,2026-06-12,127.9899979,127.9899979,35378000
PLTR,2026-06-15,134.7100067,134.7100067,41557600
