symbol,trade_date,close,adj_close,volume
NVDA,2026-01-02,188.8500061,188.6199493,148240500
NVDA,2026-01-05,188.1199951,187.8908386,183529700
NVDA,2026-01-06,187.2400055,187.0119171,176862600
NVDA,2026-01-07,189.1100006,188.8796234,153543200
NVDA,2026-01-08,185.0399933,184.8145752,172457000
NVDA,2026-01-09,184.8600006,184.6347961,131327500
NVDA,2026-01-12,184.9400024,184.7147064,137968500
NVDA,2026-01-13,185.8099976,185.5836487,160128900
NVDA,2026-01-14,183.1399994,182.9169006,159586100
NVDA,2026-01-15,187.0500031,186.8221283,206188600
NVDA,2026-01-16,186.2299957,186.0031281,187967200
NVDA,2026-01-20,178.0700073,177.8530884,223345300
NVDA,2026-01-21,183.3200073,183.0966949,200381000
NVDA,2026-01-22,184.8399963,184.6148224,139636600
NVDA,2026-01-23,187.6699982,187.4413757,142748100
NVDA,2026-01-26,186.4700012,186.2428436,124799600
NVDA,2026-01-27,188.5200043,188.2903442,143711600
NVDA,2026-01-28,191.5200043,191.2866821,148552700
NVDA,2026-01-29,192.5099945,192.2754822,171764400
NVDA,2026-01-30,191.1300049,190.897171,179489500
NVDA,2026-02-02,185.6100006,185.3838806,165794100
NVDA,2026-02-03,180.3399963,180.1203003,204019600
NVDA,2026-02-04,174.1900024,173.9778137,207014100
NVDA,2026-02-05,171.8800049,171.6706238,206312900
NVDA,2026-02-06,185.4100037,185.1841431,231346200
NVDA,2026-02-09,190.0399933,189.8084869,196387400
NVDA,2026-02-10,188.5399933,188.310318,136764800
NVDA,2026-02-11,190.0500031,189.8184967,144192700
NVDA,2026-02-12,186.9400024,186.7122803,189932500
NVDA,2026-02-13,182.8099976,182.5872955,161888000
NVDA,2026-02-17,184.9700012,184.7446747,162276900
NVDA,2026-02-18,187.9799957,187.7509918,164749100
NVDA,2026-02-19,187.8999939,187.6710968,126554500
NVDA,2026-02-20,189.8200073,189.5887756,178422300
NVDA,2026-02-23,191.5500031,191.3166504,171584800
NVDA,2026-02-24,192.8500061,192.6150818,175123600
NVDA,2026-02-25,195.5599976,195.3217621,250637100
NVDA,2026-02-26,184.8899994,184.6647644,360807900
NVDA,2026-02-27,177.1900024,176.9741516,311636500
NVDA,2026-03-02,182.4799957,182.2577057,209095300
NVDA,2026-03-03,180.0500031,179.830658,178099400
NVDA,2026-03-04,183.0399933,182.8170166,177731200
NVDA,2026-03-05,183.3399963,183.1166382,198779700
NVDA,2026-03-06,177.8200073,177.6033936,189021900
NVDA,2026-03-09,182.6499939,182.4274902,177213600
NVDA,2026-03-10,184.7700043,184.5449066,179118500
NVDA,2026-03-11,186.0299988,185.8134308,145280400
NVDA,2026-03-12,183.1399994,182.9268036,155762700
NVDA,2026-03-13,180.25,180.0401611,160988400
NVDA,2026-03-16,183.2200012,183.0067139,217307400
NVDA,2026-03-17,181.9299927,181.7182007,182497800
NVDA,2026-03-18,180.3999939,180.1899872,156683100
NVDA,2026-03-19,178.5599976,178.3521271,170968500
NVDA,2026-03-20,172.6999969,172.4989471,241323500
NVDA,2026-03-23,175.6399994,175.4355316,182836300
NVDA,2026-03-24,175.1999969,174.9960327,147667800
NVDA,2026-03-25,178.6799927,178.4719849,162602100
NVDA,2026-03-26,171.2400055,171.0406647,186152200
