symbol,trade_date,close,adj_close,volume
3017.TW,2026-01-02,1455,1455,5368381
3017.TW,2026-01-05,1450,1450,4128760
3017.TW,2026-01-06,1425,1425,6261562
3017.TW,2026-01-07,1375,1375,7766610
3017.TW,2026-01-08,1355,1355,7288326
3017.TW,2026-01-09,1375,1375,6525869
3017.TW,2026-01-12,1355,1355,5240176
3017.TW,2026-01-13,1345,1345,4285306
3017.TW,2026-01-14,1420,1420,5943724
3017.TW,2026-01-15,1380,1380,4936072
3017.TW,2026-01-16,1360,1360,4502061
3017.TW,2026-01-19,1280,1280,8436455
3017.TW,2026-01-20,1295,1295,4572793
3017.TW,2026-01-21,1280,1280,3389436
3017.TW,2026-01-22,1355,1355,7432189
3017.TW,2026-01-23,1375,1375,4009724
3017.TW,2026-01-26,1370,1370,3929459
3017.TW,2026-01-27,1420,1420,6148146
3017.TW,2026-01-28,1465,1465,5466686
3017.TW,2026-01-29,1495,1495,8427604
3017.TW,2026-01-30,1460,1460,6528661
3017.TW,2026-02-02,1490,1490,6505965
3017.TW,2026-02-03,1635,1635,13739938
3017.TW,2026-02-04,1675,1675,9705262
3017.TW,2026-02-05,1630,1630,6234741
3017.TW,2026-02-06,1595,1595,6049419
3017.TW,2026-02-09,1600,1600,5432036
3017.TW,2026-02-10,1620,1620,3595484
3017.TW,2026-02-11,1605,1605,3098162
3017.TW,2026-02-23,1520,1520,5581082
3017.TW,2026-02-24,1550,1550,3946600
3017.TW,2026-02-25,1675,1675,8447833
3017.TW,2026-02-26,1765,1765,10043835
3017.TW,2026-03-02,1765,1765,5044224
3017.TW,2026-03-03,1795,1795,8370562
3017.TW,2026-03-04,1750,1750,6496695
3017.TW,2026-03-05,1820,1820,5253903
3017.TW,2026-03-06,1845,1845,4096866
3017.TW,2026-03-09,1665,1665,3575472
3017.TW,2026-03-10,1695,1695,6262507
3017.TW,2026-03-11,1860,1860,5070738
3017.TW,2026-03-12,1875,1875,6455030
3017.TW,2026-03-13,1865,1865,5800014
3017.TW,2026-03-16,1830,1830,4073415
3017.TW,2026-03-17,1905,1905,5238329
3017.TW,2026-03-18,1850,1850,5139734
3017.TW,2026-03-19,2015,2015,9607842
3017.TW,2026-03-20,2050,2050,6779076
3017.TW,2026-03-23,1995,1995,4804637
3017.TW,2026-03-24,1945,1945,6481219
3017.TW,2026-03-25,2100,2100,5325928
3017.TW,2026-03-26,2275,2275,8187769
3017.TW,2026-03-27,2195,2195,5251492
3017.TW,2026-03-30,2135,2135,3093844
3017.TW,2026-03-31,1990,1990,5178551
3017.TW,2026-04-01,2110,2110,3861573
3017.TW,2026-04-02,2070,2070,2973303
3017.TW,2026-04-07,2030,2030,4277462
3017.TW,2026-04-08,2230,2230,3565271
3017.TW,2026-04-09,2235,2235,4408179
3017.TW,2026-04-10,2265,2265,3063334
3017.TW,2026-04-13,2200,2200,2907535
3017.TW,2026-04-14,2310,2310,3569020
3017.TW,2026-04-15,2325,2325,3098100
3017.TW,2026-04-16,2440,2440,4412688
3017.TW,2026-04-17,2400,2400,3700622
3017.TW,2026-04-20,2490,2490,3400147
3017.TW,2026-04-21,2565,2565,3940435
3017.TW,2026-04-22,2695,2695,4908525
3017.TW,2026-04-23,2680,2680,6411377
3017.TW,2026-04-24,2945,2945,4928531
3017.TW,2026-04-27,2835,2835,6053835
3017.TW,2026-04-28,2780,2780,5520167
3017.TW,2026-04-29,2835,2835,3937070
3017.TW,2026-04-30,2835,2835,3160772
3017.TW,2026-05-04,2885,2885,3534837
3017.TW,2026-05-05,2705,2705,7336653
3017.TW,2026-05-06,2435,2435,9405471
3017.TW,2026-05-07,2415,2415,10193149
3017.TW,2026-05-08,2445,2445,5474130
3017.TW,2026-05-11,2555,2555,5707734
3017.TW,2026-05-12,2520,2520,4673007
3017.TW,2026-05-13,2585,2585,5871160
3017.TW,2026-05-14,2555,2555,6660594
3017.TW,2026-05-15,2455,2455,6049605
3017.TW,2026-05-18,2410,2410,4373315
3017.TW,2026-05-19,2390,2390,3348406
3017.TW,2026-05-20,2340,2340,3242329
3017.TW,2026-05-21,2495,2495,3533937
3017.TW,2026-05-22,2545,2545,5185387
3017.TW,2026-05-25,2575,2575,5225310
3017.TW,2026-05-26,2725,2725,5591382
3017.TW,2026-05-27,2700,2700,3970251
3017.TW,2026-05-28,2580,2580,4555427
3017.TW,2026-05-29,2665,2665,8887897
3017.TW,2026-06-01,2785,2785,4494458
3017.TW,2026-06-02,2700,2700,3844190
3017.TW,2026-06-03,2855,2855,6322805
3017.TW,2026-06-04,2710,2710,4017323
3017.TW,2026-06-05,2600,2600,4396168
