symbol,trade_date,close,adj_close,volume
2327.TW,2026-01-02,241,239.2830811,52538458
2327.TW,2026-01-05,244,242.2617188,64011196
2327.TW,2026-01-06,253.5,251.6940308,60788349
2327.TW,2026-01-07,253,251.1976013,46724102
2327.TW,2026-01-08,237.5,235.8080139,55632145
2327.TW,2026-01-09,241.5,239.7795258,24148362
2327.TW,2026-01-12,247.5,245.7367859,30539951
2327.TW,2026-01-13,260.5,258.644165,88826520
2327.TW,2026-01-14,278.5,276.5159302,129994906
2327.TW,2026-01-15,273.5,271.5515442,73910284
2327.TW,2026-01-16,283,280.9838867,80940978
2327.TW,2026-01-19,295.5,293.3948059,102642142
2327.TW,2026-01-20,289.5,287.437561,53527680
2327.TW,2026-01-21,277.5,275.5230408,55567948
2327.TW,2026-01-22,296,293.8912659,74378339
2327.TW,2026-01-23,291.5,289.4233093,41415635
2327.TW,2026-01-26,287,284.9553833,24134135
2327.TW,2026-01-27,295,292.8983765,28168249
2327.TW,2026-01-28,285.5,283.4660645,45089194
2327.TW,2026-01-29,277,275.0266113,37547222
2327.TW,2026-01-30,277.5,275.5230408,23058464
2327.TW,2026-02-02,258,256.1619873,41081621
2327.TW,2026-02-03,266.5,264.6014099,21647266
2327.TW,2026-02-04,267,265.0978699,13702046
2327.TW,2026-02-05,258,256.1619873,18218586
2327.TW,2026-02-06,248.5,246.72966,29232914
2327.TW,2026-02-09,250,248.2189636,15911554
2327.TW,2026-02-10,254,252.1904755,17436262
2327.TW,2026-02-11,256,254.1762238,16638142
2327.TW,2026-02-23,281.5,279.4945679,35101227
2327.TW,2026-02-24,301,298.8556519,80384639
2327.TW,2026-02-25,300,297.8627625,36041452
2327.TW,2026-02-26,298,295.8770142,45762837
2327.TW,2026-03-02,292,289.9197693,29397290
2327.TW,2026-03-03,280.5,278.5016785,41369700
2327.TW,2026-03-04,259,257.1548462,41218019
2327.TW,2026-03-05,267.5,265.5942993,24941339
2327.TW,2026-03-06,265,263.1121216,15045724
2327.TW,2026-03-09,248.5,246.72966,28977441
2327.TW,2026-03-10,258.5,256.6584167,21214420
2327.TW,2026-03-11,264.5,262.6156616,18310659
2327.TW,2026-03-12,251.5,249.7082825,25511803
2327.TW,2026-03-13,258,256.1619873,14365883
2327.TW,2026-03-16,260,258.1477356,14363549
2327.TW,2026-03-17,286,283.9624939,52742038
2327.TW,2026-03-18,280.5,278.5016785,58759053
2327.TW,2026-03-19,275,273.040863,31568415
2327.TW,2026-03-20,271,269.0693665,30413979
2327.TW,2026-03-23,253,251.1976013,27422702
2327.TW,2026-03-24,250.5,248.7154083,18074666
2327.TW,2026-03-25,260,258.1477356,13485912
2327.TW,2026-03-26,262,260.1334839,13320530
2327.TW,2026-03-27,260,258.1477356,11515166
2327.TW,2026-03-30,258,256.1619873,12141845
2327.TW,2026-03-31,243.5,241.765274,19775373
2327.TW,2026-04-01,251.5,249.7082825,11740766
2327.TW,2026-04-02,246,244.247467,13335778
2327.TW,2026-04-07,256,254.1762238,12566482
2327.TW,2026-04-08,271.5,269.5657959,22773371
2327.TW,2026-04-09,281.5,279.4945679,33963270
2327.TW,2026-04-10,285,282.969635,31491661
2327.TW,2026-04-13,303.5,301.3378296,95999683
2327.TW,2026-04-14,312,309.7772827,69139257
2327.TW,2026-04-15,322,319.7060242,74637775
2327.TW,2026-04-16,325,322.6846619,67201907
2327.TW,2026-04-17,316.5,314.2452087,48902578
2327.TW,2026-04-20,319.5,317.2238464,30695247
2327.TW,2026-04-21,323,320.6989136,32767915
2327.TW,2026-04-22,315.5,313.2523499,29016493
2327.TW,2026-04-23,295,292.8983765,56753431
2327.TW,2026-04-24,297,294.8841248,31605205
2327.TW,2026-04-27,305,302.8271484,32412418
2327.TW,2026-04-28,326.5,324.1739807,49765073
2327.TW,2026-04-29,322,319.7060242,27495750
2327.TW,2026-04-30,317,314.7416382,34586570
2327.TW,2026-05-04,342.5,340.0599976,53410771
2327.TW,2026-05-05,348.5,346.0172424,38973625
2327.TW,2026-05-06,338,335.592041,43188677
2327.TW,2026-05-07,371.5,368.8533936,51576419
2327.TW,2026-05-08,389,386.2287292,94993275
2327.TW,2026-05-11,391.5,388.710907,50647239
2327.TW,2026-05-12,419.5,416.5114441,61941913
2327.TW,2026-05-13,420,417.0078735,52265286
2327.TW,2026-05-14,462,458.7086487,16396375
2327.TW,2026-05-15,455.5,452.2549744,114743261
2327.TW,2026-05-18,501,497.4308167,90065287
2327.TW,2026-05-19,497,493.4593201,87505631
2327.TW,2026-05-20,520,516.2954712,83354990
2327.TW,2026-05-21,572,567.9249878,24105138
2327.TW,2026-05-22,629,624.5189209,72182688
2327.TW,2026-05-25,691,686.0772095,65747307
2327.TW,2026-05-26,661,656.2909546,27484984
2327.TW,2026-05-27,701,696.0059814,23677342
2327.TW,2026-05-28,742,736.7139282,23497917
2327.TW,2026-05-29,738,732.7423706,27645131
2327.TW,2026-06-01,790,784.3719482,30698081
2327.TW,2026-06-02,846,839.9729614,21640270
2327.TW,2026-06-03,820,814.1582031,15243405
2327.TW,2026-06-04,743,737.7067871,20895235
2327.TW,2026-06-05,769,763.5215454,26975172
2327.TW,2026-06-08,751,745.6497803,23963998
2327.TW,2026-06-09,826,820.1154785,48459597
2327.TW,2026-06-10,819,813.1653442,92059082
2327.TW,2026-06-11,842,836.0014648,113782650
2327.TW,2026-06-12,855,855,86064459
2327.TW,2026-06-15,940,940,39733400
2327.TW,2026-06-16,950,950,77130141
2327.TW,2026-06-17,984,984,54391641
2327.TW,2026-06-18,1080,1080,90546467
2327.TW,2026-06-22,1065,1065,59102597
2327.TW,2026-06-23,1020,1020,44344657
2327.TW,2026-06-24,1030,1030,29411960
