symbol,trade_date,close,adj_close,volume
^TWII,2026-01-02,29349.81055,29349.81055,5945900
^TWII,2026-01-05,30105.03906,30105.03906,6274000
^TWII,2026-01-06,30576.30078,30576.30078,6867900
^TWII,2026-01-07,30435.4707,30435.4707,8350800
^TWII,2026-01-08,30360.55078,30360.55078,8283300
^TWII,2026-01-09,30288.96094,30288.96094,6518900
^TWII,2026-01-12,30567.28906,30567.28906,5720700
^TWII,2026-01-13,30707.2207,30707.2207,6687400
^TWII,2026-01-14,30941.7793,30941.7793,6046100
^TWII,2026-01-15,30810.58008,30810.58008,6569600
^TWII,2026-01-16,31408.69922,31408.69922,7323000
^TWII,2026-01-19,31639.28906,31639.28906,7864700
^TWII,2026-01-20,31759.99023,31759.99023,7884000
^TWII,2026-01-21,31246.36914,31246.36914,8417100
^TWII,2026-01-22,31746.08008,31746.08008,7642300
^TWII,2026-01-23,31961.50977,31961.50977,7178200
^TWII,2026-01-26,32064.51953,32064.51953,6470200
^TWII,2026-01-27,32317.91992,32317.91992,7511200
^TWII,2026-01-28,32803.82031,32803.82031,7408400
^TWII,2026-01-29,32536.26953,32536.26953,7939900
^TWII,2026-01-30,32063.75,32063.75,8004400
^TWII,2026-02-02,31624.0293,31624.0293,6128700
^TWII,2026-02-03,32195.35938,32195.35938,6083600
^TWII,2026-02-04,32289.81055,32289.81055,5481900
^TWII,2026-02-05,31801.26953,31801.26953,5843100
^TWII,2026-02-06,31782.91992,31782.91992,5482300
^TWII,2026-02-09,32404.61914,32404.61914,4854000
^TWII,2026-02-10,33072.96875,33072.96875,4429000
^TWII,2026-02-11,33605.71094,33605.71094,5334200
^TWII,2026-02-23,33773.26172,33773.26172,6847600
^TWII,2026-02-24,34700.82031,34700.82031,6653800
^TWII,2026-02-25,35413.07031,35413.07031,8280600
^TWII,2026-02-26,35414.48828,35414.48828,8684700
^TWII,2026-03-02,35095.08984,35095.08984,7852100
^TWII,2026-03-03,34323.64844,34323.64844,8829900
^TWII,2026-03-04,32828.87891,32828.87891,7817200
^TWII,2026-03-05,33672.94141,33672.94141,5789800
^TWII,2026-03-06,33599.53906,33599.53906,5479700
^TWII,2026-03-09,32110.41992,32110.41992,6749000
^TWII,2026-03-10,32771.87109,32771.87109,6268300
