symbol,trade_date,close,adj_close,volume
2356.TW,2026-01-02,44.54999924,44.54999924,23118757
2356.TW,2026-01-05,43.84999847,43.84999847,16382062
2356.TW,2026-01-06,43.20000076,43.20000076,14835866
2356.TW,2026-01-07,43.84999847,43.84999847,11878144
2356.TW,2026-01-08,42.90000153,42.90000153,11733324
2356.TW,2026-01-09,42.90000153,42.90000153,9056242
2356.TW,2026-01-12,43.65000153,43.65000153,10681563
2356.TW,2026-01-13,43.34999847,43.34999847,11302035
2356.TW,2026-01-14,44.15000153,44.15000153,23369351
2356.TW,2026-01-15,44.15000153,44.15000153,10266779
2356.TW,2026-01-16,44.34999847,44.34999847,11950890
2356.TW,2026-01-19,44.65000153,44.65000153,28710381
2356.TW,2026-01-20,44.79999924,44.79999924,17322745
2356.TW,2026-01-21,46.54999924,46.54999924,100801901
2356.TW,2026-01-22,51.20000076,51.20000076,140929546
2356.TW,2026-01-23,48,48,186613643
2356.TW,2026-01-26,46.54999924,46.54999924,57494541
2356.TW,2026-01-27,45.5,45.5,38811361
2356.TW,2026-01-28,46.09999847,46.09999847,26202267
2356.TW,2026-01-29,45.04999924,45.04999924,31650484
2356.TW,2026-01-30,45,45,19889457
2356.TW,2026-02-02,43.84999847,43.84999847,20026581
2356.TW,2026-02-03,44.04999924,44.04999924,23391190
2356.TW,2026-02-04,44.79999924,44.79999924,11219372
2356.TW,2026-02-05,44.04999924,44.04999924,14110404
2356.TW,2026-02-06,43.79999924,43.79999924,32202827
2356.TW,2026-02-09,44.79999924,44.79999924,15798120
2356.TW,2026-02-10,45.04999924,45.04999924,13084468
2356.TW,2026-02-11,45.34999847,45.34999847,17708177
2356.TW,2026-02-23,44.84999847,44.84999847,23589381
2356.TW,2026-02-24,44.95000076,44.95000076,12416060
2356.TW,2026-02-25,46.40000153,46.40000153,30979970
2356.TW,2026-02-26,46.25,46.25,19770733
2356.TW,2026-03-02,44.75,44.75,17229227
2356.TW,2026-03-03,42.84999847,42.84999847,30576714
2356.TW,2026-03-04,40.25,40.25,31436802
2356.TW,2026-03-05,41.90000153,41.90000153,13271659
2356.TW,2026-03-06,41.79999924,41.79999924,8989948
2356.TW,2026-03-09,40.04999924,40.04999924,18025998
2356.TW,2026-03-10,40.90000153,40.90000153,12602806
2356.TW,2026-03-11,43,43,26735816
2356.TW,2026-03-12,42.95000076,42.95000076,13530170
2356.TW,2026-03-13,42.65000153,42.65000153,11866712
2356.TW,2026-03-16,43.09999847,43.09999847,9343458
2356.TW,2026-03-17,44,44,22354918
2356.TW,2026-03-18,44.34999847,44.34999847,18968251
2356.TW,2026-03-19,43.45000076,43.45000076,12761689
2356.TW,2026-03-20,42.79999924,42.79999924,15771194
2356.TW,2026-03-23,41.95000076,41.95000076,11590430
2356.TW,2026-03-24,42.25,42.25,9035570
2356.TW,2026-03-25,42.90000153,42.90000153,9644332
2356.TW,2026-03-26,42.95000076,42.95000076,10282502
2356.TW,2026-03-27,43.09999847,43.09999847,18085996
2356.TW,2026-03-30,41.40000153,41.40000153,15258412
2356.TW,2026-03-31,40.04999924,40.04999924,26732439
2356.TW,2026-04-01,41.09999847,41.09999847,12247474
2356.TW,2026-04-02,40.84999847,40.84999847,8154367
2356.TW,2026-04-07,40.84999847,40.84999847,10898068
2356.TW,2026-04-08,42.65000153,42.65000153,21083201
2356.TW,2026-04-09,43.79999924,43.79999924,22090726
2356.TW,2026-04-10,44.29999924,44.29999924,20192388
2356.TW,2026-04-13,44.54999924,44.54999924,12849565
2356.TW,2026-04-14,44.59999847,44.59999847,24259240
2356.TW,2026-04-15,44.45000076,44.45000076,21714741
2356.TW,2026-04-16,45,45,19133590
2356.TW,2026-04-17,45.75,45.75,34642540
2356.TW,2026-04-20,46.59999847,46.59999847,35874864
2356.TW,2026-04-21,47.34999847,47.34999847,29328827
2356.TW,2026-04-22,47.75,47.75,36521848
2356.TW,2026-04-23,46.29999924,46.29999924,37518179
2356.TW,2026-04-24,48.09999847,48.09999847,44090013
2356.TW,2026-04-27,46.70000076,46.70000076,43620158
2356.TW,2026-04-28,46.34999847,46.34999847,22659246
2356.TW,2026-04-29,46.29999924,46.29999924,15144652
2356.TW,2026-04-30,45.90000153,45.90000153,15057849
2356.TW,2026-05-04,46.5,46.5,14141348
2356.TW,2026-05-05,46.95000076,46.95000076,12614127
2356.TW,2026-05-06,49.20000076,49.20000076,44433354
2356.TW,2026-05-07,49.95000076,49.95000076,41843012
2356.TW,2026-05-08,49.54999924,49.54999924,37076607
2356.TW,2026-05-11,50.20000076,50.20000076,30272298
2356.TW,2026-05-12,48.70000076,48.70000076,28789079
2356.TW,2026-05-13,52.79999924,52.79999924,138561016
2356.TW,2026-05-14,53.20000076,53.20000076,79798602
2356.TW,2026-05-15,52.20000076,52.20000076,50902933
2356.TW,2026-05-18,51.90000153,51.90000153,27643523
2356.TW,2026-05-19,51.70000076,51.70000076,31795658
2356.TW,2026-05-20,51.40000153,51.40000153,35016689
2356.TW,2026-05-21,54.09999847,54.09999847,52394910
2356.TW,2026-05-22,59.5,59.5,122076259
2356.TW,2026-05-25,65.40000153,65.40000153,134294148
2356.TW,2026-05-26,62.59999847,62.59999847,190179518
2356.TW,2026-05-27,62,62,78780447
2356.TW,2026-05-28,63.90000153,63.90000153,135046422
2356.TW,2026-05-29,70.19999695,70.19999695,218849810
2356.TW,2026-06-01,77.19999695,77.19999695,239298782
2356.TW,2026-06-02,80.59999847,80.59999847,293885292
2356.TW,2026-06-03,85.40000153,85.40000153,196383672
2356.TW,2026-06-04,77.80000305,77.80000305,135650876
2356.TW,2026-06-05,76.80000305,76.80000305,112135902
2356.TW,2026-06-08,69.19999695,69.19999695,16374425
2356.TW,2026-06-09,70.59999847,70.59999847,94765242
2356.TW,2026-06-10,66.19999695,66.19999695,65850282
2356.TW,2026-06-11,65.40000153,65.40000153,45261337
2356.TW,2026-06-12,66.19999695,66.19999695,41066599
2356.TW,2026-06-15,67.09999847,67.09999847,33556815
2356.TW,2026-06-16,66.59999847,66.59999847,29228882
